Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,DAILY_MEDITATION,AGE,GENDER
8/13/18,5,2,10,8,7,10,10,3,1,3,9,10,4,6,0,2,1,10,5,10,Less than 20,Male
8/13/18,4,5,5,6,3,10,5,2,1,3,2,9,1,8,4,6,2,2,2,5,Less than 20,Female
8/13/18,3,3,10,3,10,10,3,0,1,8,9,10,5,6,0,3,2,0,1,10,Less than 20,Male
8/13/18,2,4,8,9,3,10,9,1,1,4,3,10,6,6,3,1,2,7,6,4,Less than 20,Male
8/13/18,5,3,6,4,1,10,10,0,1,6,4,7,3,7,2,2,2,10,1,7,Less than 20,Male
8/13/18,1,4,3,5,2,10,2,0,1,2,1,7,1,9,0,3,1,3,4,10,Less than 20,Female
8/13/18,2,3,5,2,2,7,0,1,1,2,1,4,3,9,4,5,2,0,1,6,Less than 20,Female
8/13/18,0,1,0,3,4,10,5,2,1,2,7,3,0,6,0,2,1,3,10,2,Less than 20,Male
8/13/18,5,3,7,7,6,10,10,4,1,7,2,9,10,9,0,3,2,10,3,6,Less than 20,Male
8/13/18,5,3,10,6,5,10,10,1,1,8,5,9,5,8,0,0,2,10,2,10,Less than 20,Male
8/13/18,5,0,4,10,4,10,5,1,1,5,5,9,1,8,0,1,2,1,5,7,Less than 20,Male
8/13/18,5,3,10,6,5,10,10,1,1,6,5,8,4,8,0,0,2,10,2,10,Less than 20,Male
8/13/18,2,3,3,7,10,10,3,5,1,5,5,8,4,8,6,2,2,4,2,3,Less than 20,Female
8/13/18,3,4,4,3,10,10,2,2,1,1,0,7,0,7,4,2,1,6,1,1,Less than 20,Female
8/14/18,2,0,1,8,0,10,3,0,2,3,7,1,8,10,0,2,1,0,7,10,Less than 20,Male
8/14/18,4,4,5,4,3,10,1,0,2,8,5,7,0,6,0,3,1,0,1,2,Less than 20,Male
8/14/18,4,3,8,5,4,10,5,5,1,5,1,10,4,8,0,1,2,10,1,4,Less than 20,Male
8/14/18,4,3,9,10,6,10,10,5,1,7,7,10,10,8,0,2,2,10,6,8,21 to 35,Male
8/14/18,3,3,7,10,10,10,2,5,2,7,3,4,5,7,0,5,2,10,1,7,36 to 50,Female
8/14/18,2,4,4,6,6,5,4,1,1,6,2,4,1,7,0,2,2,7,2,3,21 to 35,Male
8/14/18,5,1,6,5,4,2,2,1,1,7,2,8,10,7,0,5,2,2,2,8,36 to 50,Female
8/14/18,4,5,5,5,7,10,5,3,2,7,5,6,5,6,3,10,2,5,3,7,21 to 35,Female
8/14/18,5,2,1,4,3,2,8,2,1,4,4,4,5,7,4,1,2,4,3,9,51 or more,Male
8/14/18,5,3,8,3,2,2,0,0,2,3,1,1,3,6,10,10,1,2,1,0,51 or more,Female
8/14/18,2,1,9,8,2,0,2,5,2,8,2,4,4,7,0,1,2,10,0,10,51 or more,Male
8/14/18,2,3,5,10,3,5,3,2,1,8,2,2,10,7,0,1,2,10,2,10,51 or more,Male
8/14/18,2,1,10,10,6,3,3,5,2,8,3,5,10,8,0,1,2,4,3,10,51 or more,Female
8/14/18,5,3,10,2,4,7,10,5,2,7,1,8,5,7,0,2,2,10,3,10,51 or more,Male
8/14/18,2,3,4,3,1,7,2,3,2,3,3,8,0,7,5,5,1,7,1,0,36 to 50,Male
8/15/18,2,3,3,5,1,3,3,0,1,0,1,3,0,5,10,5,2,5,0,3,21 to 35,Female
8/15/18,1,3,2,3,9,5,2,3,1,3,3,4,4,7,7,0,2,6,2,9,21 to 35,Female
8/15/18,4,2,5,2,2,3,5,5,1,10,1,10,10,9,0,3,2,5,0,10,51 or more,Female
8/15/18,4,2,6,6,3,7,4,5,1,6,2,5,0,8,10,4,2,8,4,5,36 to 50,Female
8/15/18,5,2,3,9,6,1,4,5,1,10,8,8,2,7,0,1,2,4,4,10,51 or more,Male
8/15/18,4,2,10,3,10,10,7,5,1,8,9,5,3,6,0,2,2,9,2,5,51 or more,Female
8/15/18,3,1,7,5,5,4,5,2,1,9,7,9,5,8,0,1,1,3,7,10,51 or more,Male
8/15/18,4,1,7,7,5,5,6,2,1,8,7,9,5,8,0,0,1,5,8,10,51 or more,Male
8/15/18,3,1,2,7,10,5,5,3,2,2,8,3,5,6,0,0,2,9,6,10,51 or more,Male
8/15/18,2,1,2,2,2,3,3,2,1,7,2,7,5,7,5,5,2,8,2,3,21 to 35,Female
8/15/18,5,1,10,3,5,6,2,5,1,10,3,10,5,9,0,0,2,10,2,10,51 or more,Male
8/15/18,2,3,4,4,4,3,6,4,2,5,1,7,4,8,0,5,1,10,2,9,21 to 35,Female
8/15/18,2,0,10,5,2,4,8,1,2,10,6,3,0,8,0,1,2,10,4,10,51 or more,Male
8/15/18,4,0,10,5,4,2,4,2,1,8,8,10,10,8,0,2,2,10,5,10,51 or more,Female
8/16/18,1,1,10,5,5,10,5,3,1,8,3,10,5,8,0,2,2,5,2,10,Less than 20,Male
8/16/18,5,2,7,10,6,6,4,4,2,8,8,6,6,6,5,1,2,7,7,7,51 or more,Male
8/16/18,5,2,5,6,10,7,1,5,1,7,2,10,6,7,10,10,1,6,5,10,36 to 50,Male
8/16/18,4,2,7,2,1,5,2,5,2,4,1,5,3,7,0,2,2,2,2,7,51 or more,Female
8/16/18,3,3,10,1,8,6,7,0,1,8,5,3,4,6,0,0,2,5,3,2,21 to 35,Male
8/16/18,5,3,5,6,2,1,2,5,2,0,0,4,0,6,8,1,1,8,0,10,51 or more,Male
8/16/18,4,2,4,4,5,3,2,5,1,5,0,10,0,5,0,0,2,3,2,10,51 or more,Female
8/16/18,3,1,7,4,10,6,5,5,2,7,4,2,10,8,5,1,2,3,2,8,51 or more,Female
8/16/18,3,1,6,4,2,3,4,2,1,4,4,7,1,9,0,1,2,3,5,4,51 or more,Female
8/17/18,3,5,7,5,2,10,2,3,2,8,1,7,3,7,0,1,2,10,1,5,36 to 50,Male
8/17/18,3,4,6,6,4,4,1,3,1,3,0,9,5,7,6,7,2,10,1,4,Less than 20,Female
8/17/18,2,2,10,6,7,5,2,3,2,4,3,5,5,6,7,4,2,3,5,5,36 to 50,Male
8/17/18,0,2,4,4,1,5,0,0,2,5,3,2,0,3,5,10,2,6,0,0,21 to 35,Male
8/17/18,2,2,3,10,3,9,2,2,2,5,4,1,6,4,5,2,1,3,1,7,21 to 35,Female
8/17/18,5,4,8,5,5,10,4,5,1,10,3,10,3,6,10,1,2,10,3,10,51 or more,Female
8/17/18,5,2,3,4,3,2,6,3,2,5,6,5,7,7,0,0,2,5,7,9,51 or more,Male
8/17/18,4,1,10,4,7,2,2,5,2,7,4,2,5,7,0,1,2,4,6,7,51 or more,Female
8/17/18,2,2,4,3,10,3,2,5,2,7,3,5,0,5,0,1,2,10,3,10,51 or more,Female
8/18/18,5,5,5,6,2,5,5,2,1,5,3,3,10,8,0,5,2,10,3,4,51 or more,Female
8/18/18,4,3,10,7,10,10,7,5,1,10,5,3,10,9,4,1,2,10,6,8,21 to 35,Male
8/18/18,4,1,5,9,6,3,9,5,2,5,7,2,1,8,0,1,1,8,8,10,21 to 35,Female
8/18/18,5,3,10,10,4,10,2,5,1,8,3,7,0,7,10,10,2,10,1,10,21 to 35,Male
8/18/18,5,3,10,5,5,2,0,5,2,8,2,7,0,9,10,10,2,0,0,10,51 or more,Female
8/18/18,4,2,10,5,8,6,6,5,1,9,3,5,5,8,0,0,2,10,6,3,51 or more,Male
8/18/18,1,1,10,10,10,4,1,4,1,5,1,5,10,7,0,1,2,3,0,10,51 or more,Female
8/18/18,2,3,3,5,5,6,2,1,1,5,1,5,1,8,10,6,1,6,1,4,21 to 35,Male
8/18/18,5,2,3,3,1,4,2,1,1,8,3,5,1,7,0,1,2,5,0,10,21 to 35,Female
8/18/18,5,1,10,3,4,10,3,0,2,3,3,10,10,8,0,5,2,5,4,7,36 to 50,Male
8/19/18,4,3,10,10,8,10,8,2,1,5,1,10,5,7,0,4,2,8,3,8,36 to 50,Female
8/19/18,3,3,3,3,10,4,0,2,2,8,3,5,0,6,10,5,1,2,0,10,51 or more,Male
8/19/18,3,1,7,10,6,8,6,3,1,6,6,8,10,5,5,3,2,8,4,10,21 to 35,Male
8/19/18,3,1,6,8,8,8,7,3,1,7,6,8,10,5,5,3,2,7,6,10,21 to 35,Male
8/19/18,3,1,10,10,2,7,4,2,1,10,5,4,10,9,0,0,2,5,5,10,51 or more,Male
8/19/18,5,0,5,10,6,5,5,5,1,10,6,10,5,8,0,1,2,10,6,10,51 or more,Female
8/19/18,3,3,2,3,3,4,4,0,1,7,3,8,3,7,9,6,2,5,1,4,21 to 35,Male
8/19/18,4,1,10,3,7,5,3,1,1,6,2,9,2,6,1,4,2,5,5,2,21 to 35,Female
8/20/18,2,4,7,0,1,6,1,2,1,4,2,6,4,7,6,7,2,4,1,6,36 to 50,Male
8/20/18,5,0,6,5,6,4,5,1,1,1,10,5,10,10,0,0,1,8,10,10,51 or more,Female
8/20/18,2,1,5,3,4,5,0,1,1,5,1,4,1,8,0,2,1,1,1,4,21 to 35,Female
8/20/18,3,3,10,2,3,2,5,0,2,7,2,8,1,8,0,4,1,8,1,10,21 to 35,Male
8/20/18,4,1,10,4,5,3,2,2,2,10,1,4,2,7,10,1,2,3,5,8,21 to 35,Female
8/20/18,5,4,3,1,10,8,3,1,1,10,6,7,3,6,0,0,2,4,8,3,51 or more,Female
8/20/18,3,3,5,4,1,4,4,1,1,5,3,4,10,7,0,3,2,5,1,8,51 or more,Male
8/20/18,4,3,10,7,10,10,4,5,2,5,5,10,5,7,0,3,2,8,4,6,51 or more,Female
8/20/18,4,2,2,10,10,4,10,5,1,8,5,4,5,7,0,0,2,10,5,5,51 or more,Male
8/20/18,5,1,10,7,3,3,7,5,2,8,8,4,3,9,0,0,2,6,7,10,51 or more,Female
8/20/18,5,2,4,3,2,3,5,2,2,8,3,7,5,7,0,3,2,10,1,10,36 to 50,Male
8/21/18,4,2,10,10,5,5,3,4,2,6,4,4,3,8,0,1,2,10,2,5,51 or more,Female
8/21/18,3,2,10,5,5,5,10,5,1,9,4,10,5,7,0,1,2,5,4,10,36 to 50,Female
8/21/18,3,2,10,5,5,5,5,5,1,9,4,10,5,7,0,1,2,5,4,10,36 to 50,Female
8/21/18,4,3,8,8,6,4,8,1,1,9,6,10,5,7,0,1,2,10,6,6,36 to 50,Female
8/21/18,2,5,2,3,3,10,0,3,1,10,0,3,2,6,10,3,1,2,1,1,21 to 35,Male
8/21/18,1,4,2,8,5,10,7,4,2,4,3,6,2,6,0,4,2,7,2,2,21 to 35,Female
8/21/18,4,2,1,3,6,10,10,1,1,9,10,8,4,7,2,1,2,10,3,3,21 to 35,Female
8/21/18,2,2,3,7,7,8,3,5,2,5,4,5,5,8,5,3,2,2,8,5,51 or more,Female
8/21/18,3,3,10,3,4,4,10,3,2,7,2,7,5,8,0,6,2,10,3,10,21 to 35,Female
8/21/18,1,3,1,3,1,1,0,0,1,0,0,2,1,9,0,10,2,2,0,10,Less than 20,Male
8/21/18,1,3,1,1,0,1,1,0,1,0,0,2,1,9,0,10,2,1,0,10,Less than 20,Male
8/21/18,4,2,10,8,5,2,10,5,2,9,6,10,10,8,0,2,2,10,2,10,51 or more,Female
8/21/18,3,4,5,1,2,5,0,4,2,7,0,7,0,7,10,0,2,0,1,10,51 or more,Female
8/21/18,1,5,2,1,0,5,4,2,2,10,1,5,0,9,0,7,2,2,0,10,36 to 50,Male
8/22/18,3,1,4,2,2,5,2,0,2,4,3,10,3,7,0,1,2,5,2,4,21 to 35,Male
8/22/18,4,2,5,7,7,7,2,3,1,6,3,5,3,7,10,3,2,5,5,10,21 to 35,Female
8/22/18,4,1,10,8,10,10,10,5,2,10,2,10,8,7,0,1,2,9,2,10,51 or more,Male
8/22/18,2,3,3,4,0,2,4,1,1,5,1,8,4,7,2,1,1,2,0,7,Less than 20,Male
8/22/18,5,2,8,8,8,10,10,5,1,10,6,10,10,8,0,2,2,8,6,10,51 or more,Female
8/22/18,5,1,10,10,10,10,5,5,1,6,4,8,10,7,0,1,2,10,6,10,51 or more,Female
8/23/18,3,4,8,5,2,10,3,3,1,7,1,4,3,8,4,2,2,8,1,7,51 or more,Male
8/23/18,1,2,4,9,3,8,5,2,1,8,4,1,3,7,0,1,2,3,0,0,21 to 35,Female
8/23/18,3,3,2,5,8,10,6,2,1,4,4,8,2,7,2,3,2,8,8,2,21 to 35,Male
8/23/18,5,2,3,10,5,10,5,2,2,6,5,9,3,8,0,0,2,3,7,7,21 to 35,Male
8/23/18,0,3,5,10,5,10,6,2,2,4,10,5,5,5,3,1,2,3,5,3,21 to 35,Male
8/23/18,3,5,4,3,8,3,1,2,1,8,0,1,1,7,0,0,1,10,0,7,51 or more,Female
8/23/18,4,0,4,10,9,10,10,4,2,7,6,6,7,9,2,2,2,10,5,7,Less than 20,Male
8/24/18,3,2,10,7,4,8,7,0,1,9,3,6,1,8,0,5,1,5,2,1,21 to 35,Male
8/24/18,5,1,2,8,5,3,10,5,2,10,2,4,0,7,0,1,2,7,2,10,51 or more,Female
8/24/18,5,2,5,2,2,10,3,1,1,7,10,10,1,7,0,5,1,5,10,10,21 to 35,Female
8/24/18,5,3,10,6,3,8,2,5,2,9,2,10,3,7,0,2,2,8,1,10,36 to 50,Female
8/24/18,2,3,10,2,6,6,2,4,1,6,1,10,10,7,0,1,1,7,1,10,51 or more,Male
8/24/18,5,3,10,2,10,8,4,1,2,8,6,5,2,8,3,2,2,5,3,6,Less than 20,Female
8/24/18,5,3,10,3,4,9,3,0,2,8,4,5,2,8,2,2,2,2,3,7,Less than 20,Female
8/24/18,2,3,5,1,4,4,0,5,1,0,0,10,10,5,7,1,1,0,2,3,Less than 20,Male
8/24/18,5,3,10,2,4,6,6,5,1,5,0,10,10,7,0,0,2,10,2,10,51 or more,Male
8/24/18,2,2,5,5,4,6,2,1,1,6,1,4,10,9,0,1,2,4,3,4,21 to 35,Female
8/24/18,4,2,4,5,1,10,6,3,2,5,1,4,1,8,0,1,2,2,1,7,21 to 35,Female
8/25/18,5,0,4,3,10,4,2,5,1,8,10,10,10,7,0,1,2,4,7,10,51 or more,Female
8/25/18,5,0,10,10,10,8,0,3,2,10,10,10,10,6,0,0,2,0,7,10,51 or more,Female
8/25/18,3,2,9,3,2,2,5,2,2,8,9,8,8,9,0,7,2,6,7,4,51 or more,Male
8/25/18,1,5,3,0,1,4,3,5,1,0,0,10,0,6,0,0,2,3,1,3,21 to 35,Male
8/25/18,4,3,4,8,10,5,5,5,1,4,1,8,4,7,0,4,2,8,2,6,51 or more,Female
8/25/18,5,3,8,8,10,10,7,5,1,9,2,4,10,7,8,0,2,10,8,10,51 or more,Female
8/25/18,2,3,2,6,6,7,2,5,2,4,0,1,5,6,0,2,1,6,4,4,36 to 50,Female
8/25/18,3,3,10,10,10,10,4,3,1,5,5,10,1,6,0,1,2,8,6,9,21 to 35,Female
8/26/18,0,2,0,2,3,1,2,0,1,0,0,5,0,7,0,5,1,3,0,10,21 to 35,Male
8/26/18,4,2,10,10,10,10,10,5,1,10,4,9,8,7,2,0,2,10,10,7,51 or more,Male
8/26/18,3,2,10,10,10,10,4,3,1,8,3,10,10,8,0,2,2,10,2,10,36 to 50,Male
8/26/18,1,3,4,3,10,4,4,5,1,3,2,3,2,9,0,1,1,5,5,10,36 to 50,Female
8/26/18,2,5,5,9,5,10,4,0,1,4,1,2,1,7,0,1,2,3,1,5,36 to 50,Male
8/26/18,3,4,10,5,8,10,5,5,2,5,7,8,5,7,10,1,2,10,10,5,51 or more,Male
8/27/18,3,4,10,8,5,5,3,1,1,7,0,6,2,7,0,1,2,3,4,7,21 to 35,Male
8/27/18,1,1,5,6,3,4,3,2,2,5,3,1,3,7,7,0,2,7,1,8,51 or more,Male
8/27/18,5,2,10,7,10,10,6,5,2,8,6,8,10,7,0,0,2,8,6,10,51 or more,Female
8/27/18,2,3,3,3,1,3,1,1,2,1,1,4,2,6,7,0,1,2,1,4,21 to 35,Female
8/27/18,2,2,1,8,10,4,1,0,2,7,4,5,1,7,0,6,2,6,6,7,51 or more,Female
8/27/18,2,2,1,4,7,4,1,1,1,3,1,3,1,7,3,7,1,7,3,10,51 or more,Female
8/27/18,2,3,10,10,10,4,4,5,1,5,1,6,5,7,0,2,2,10,6,7,36 to 50,Female
8/28/18,1,5,4,4,8,6,3,2,1,4,2,7,1,6,10,0,1,5,2,7,21 to 35,Male
8/28/18,5,3,5,0,0,0,0,0,1,3,4,10,10,8,0,1,1,10,4,10,21 to 35,Male
8/28/18,3,3,8,5,10,10,7,3,2,5,5,8,5,7,0,5,2,10,2,4,51 or more,Female
8/28/18,4,3,10,10,10,10,5,5,2,7,3,7,10,7,0,3,2,10,4,7,36 to 50,Male
8/28/18,1,4,1,2,9,10,0,4,2,2,1,7,0,5,7,7,2,8,1,10,36 to 50,Female
8/28/18,3,2,10,10,3,7,0,1,1,5,2,6,2,7,0,1,2,5,1,7,21 to 35,Male
8/28/18,3,3,6,10,10,10,7,4,1,8,5,8,5,8,10,4,2,10,4,6,21 to 35,Female
8/29/18,3,1,10,4,10,6,1,3,1,6,5,10,1,8,0,1,2,5,2,6,36 to 50,Female
8/29/18,5,3,6,5,7,10,4,4,1,7,3,10,3,6,0,1,2,0,5,3,51 or more,Male
8/29/18,5,5,2,0,10,10,1,5,2,8,1,1,0,5,2,5,1,1,3,3,36 to 50,Female
8/29/18,4,3,10,10,8,4,2,2,2,5,4,10,3,8,0,5,2,5,2,4,21 to 35,Female
8/29/18,5,1,10,4,10,5,6,5,1,9,4,4,5,7,0,0,2,6,5,8,51 or more,Female
8/29/18,5,4,3,6,4,5,1,5,1,5,2,5,5,7,0,1,2,4,4,4,51 or more,Female
8/29/18,2,4,2,6,10,10,4,2,2,3,4,2,4,6,2,5,1,4,7,2,36 to 50,Female
8/29/18,2,3,10,3,6,7,8,1,2,9,1,7,10,8,7,2,1,4,3,7,51 or more,Female
8/29/18,5,4,5,7,7,10,2,5,2,5,6,2,7,6,10,5,2,6,1,6,51 or more,Female
8/29/18,4,1,5,2,2,10,5,1,2,7,8,5,10,7,0,2,2,10,4,10,51 or more,Female
8/29/18,4,4,10,10,4,5,4,5,1,8,1,6,2,7,0,3,2,10,6,10,21 to 35,Female
8/29/18,4,1,6,7,9,7,8,2,2,9,4,4,3,8,1,3,2,6,3,9,21 to 35,Female
8/30/18,3,5,10,5,10,4,7,1,2,2,7,5,1,7,10,10,1,10,5,7,36 to 50,Female
8/30/18,3,3,3,10,10,8,1,1,1,4,1,2,2,5,7,5,2,2,0,3,36 to 50,Female
8/30/18,3,4,4,6,5,7,3,5,2,6,2,10,2,7,0,2,1,4,1,5,21 to 35,Female
8/30/18,2,3,7,10,10,10,8,5,1,10,5,8,3,7,0,0,2,4,5,10,Less than 20,Male
8/31/18,3,2,5,5,7,10,8,4,1,8,3,8,5,7,2,2,2,10,4,8,36 to 50,Male
9/1/18,0,4,2,3,5,8,2,2,1,1,3,7,2,7,1,0,2,3,2,1,21 to 35,Male
9/1/18,5,3,7,2,7,7,8,3,1,7,6,8,5,6,7,6,1,6,6,8,21 to 35,Male
9/1/18,3,0,9,10,10,10,5,2,2,7,8,5,10,9,7,1,2,6,4,10,Less than 20,Male
9/1/18,1,5,0,0,6,1,3,0,2,5,2,6,2,7,0,0,1,4,3,5,21 to 35,Female
9/1/18,2,2,4,2,2,2,4,2,1,1,2,5,4,7,0,3,2,4,0,3,21 to 35,Female
9/1/18,3,1,10,10,10,10,10,5,2,7,10,10,10,7,5,0,1,6,9,10,21 to 35,Male
9/1/18,3,5,3,8,5,10,3,4,2,4,5,10,4,7,0,2,1,5,3,10,21 to 35,Female
9/1/18,2,2,6,10,5,10,7,5,2,10,8,5,5,7,5,10,2,9,6,8,21 to 35,Female
9/1/18,4,4,5,4,7,7,6,3,1,6,8,4,7,7,7,6,2,7,5,6,21 to 35,Female
9/1/18,2,2,5,4,3,10,3,3,1,5,4,4,9,8,7,4,1,0,5,8,21 to 35,Female
9/1/18,1,2,5,10,3,8,5,2,2,6,8,4,7,6,4,1,2,7,5,3,21 to 35,Female
9/1/18,1,2,6,5,7,10,2,3,1,2,3,2,1,8,10,5,1,2,2,10,21 to 35,Female
9/1/18,3,5,5,5,5,4,7,4,2,8,5,8,7,6,8,1,1,8,5,8,21 to 35,Female
9/1/18,3,3,10,10,10,8,10,5,1,10,2,10,7,8,6,10,2,9,10,8,21 to 35,Female
9/1/18,2,3,1,5,4,5,7,3,2,1,3,2,0,8,6,9,1,5,3,7,21 to 35,Female
9/1/18,1,3,5,5,10,10,10,5,2,7,8,10,10,8,5,5,2,10,10,10,21 to 35,Male
9/1/18,0,2,5,6,0,3,2,1,2,3,2,10,3,6,2,2,1,3,0,4,21 to 35,Female
9/1/18,2,2,0,4,5,10,2,5,2,2,5,1,4,7,10,4,2,6,2,3,21 to 35,Female
9/1/18,3,4,10,6,10,10,10,5,2,10,3,3,5,6,5,5,2,10,7,3,51 or more,Female
9/1/18,2,4,4,8,10,10,8,5,1,6,5,9,7,6,0,5,2,3,7,4,21 to 35,Female
9/1/18,3,5,1,7,10,10,5,5,1,8,2,6,2,6,2,8,1,10,10,8,21 to 35,Male
9/1/18,5,3,4,5,8,3,6,4,1,8,6,6,5,7,0,3,2,5,3,3,36 to 50,Female
9/1/18,2,5,0,9,9,7,7,5,2,2,3,6,10,7,7,2,2,10,9,1,36 to 50,Female
9/1/18,5,3,5,10,10,5,1,5,1,6,0,10,3,8,5,1,2,6,1,3,36 to 50,Female
9/2/18,2,1,5,5,7,8,3,5,2,6,7,5,5,8,0,3,2,7,10,6,21 to 35,Female
9/2/18,4,1,10,3,5,1,4,4,1,6,5,10,7,6,4,1,1,7,4,10,21 to 35,Male
9/2/18,3,2,1,2,6,2,8,3,1,9,3,7,2,5,4,1,2,8,2,8,36 to 50,Female
9/2/18,3,4,2,3,2,7,2,0,2,7,1,9,3,6,4,1,2,3,1,7,36 to 50,Female
9/2/18,5,4,6,4,2,3,2,2,2,6,2,3,3,6,10,2,2,3,1,4,36 to 50,Male
9/2/18,3,1,10,5,10,5,4,5,1,10,1,6,0,7,10,0,2,2,1,10,51 or more,Male
9/2/18,2,3,1,8,8,10,4,1,1,8,4,6,3,5,0,3,1,4,0,1,36 to 50,Female
9/2/18,2,5,7,1,1,4,2,2,2,5,3,10,2,7,10,3,1,6,0,10,21 to 35,Male
9/2/18,2,2,6,4,4,4,4,1,1,8,2,10,2,6,0,0,2,10,2,8,21 to 35,Male
9/2/18,3,5,0,1,2,1,1,1,2,0,0,3,0,2,10,8,1,5,3,0,51 or more,Female
9/2/18,2,4,5,6,3,10,3,5,2,9,2,7,10,6,0,3,2,10,2,3,36 to 50,Female
9/3/18,5,1,10,6,10,10,7,5,2,10,10,3,10,8,2,1,2,10,2,7,36 to 50,Female
9/3/18,3,4,3,6,10,6,1,5,2,5,1,6,0,7,3,2,2,6,0,7,51 or more,Male
9/3/18,2,4,10,6,2,10,4,3,1,7,4,10,5,7,0,5,2,5,1,3,21 to 35,Male
9/3/18,3,3,7,4,2,2,5,3,2,6,3,10,1,7,8,1,2,9,2,7,51 or more,Female
9/3/18,3,4,3,10,10,10,2,5,2,8,6,1,2,9,0,5,1,10,1,5,36 to 50,Female
9/3/18,2,4,2,10,10,10,1,5,1,6,2,5,5,7,5,10,1,8,2,5,36 to 50,Male
9/3/18,4,3,4,7,4,10,1,2,1,7,0,7,5,7,0,5,2,6,1,5,36 to 50,Female
9/3/18,5,3,5,10,10,3,10,4,2,8,9,1,10,8,0,2,1,0,7,10,51 or more,Female
9/3/18,2,5,2,2,4,3,2,0,1,10,1,1,0,10,10,5,1,4,2,10,21 to 35,Female
9/3/18,2,1,2,5,3,2,1,0,1,7,2,4,7,5,6,1,2,5,7,10,51 or more,Male
9/3/18,5,1,10,5,10,8,10,4,2,10,10,4,10,8,8,1,2,10,9,10,51 or more,Female
9/3/18,1,2,2,3,2,1,0,0,1,2,0,5,0,9,0,9,2,1,1,4,36 to 50,Female
9/4/18,2,2,5,4,1,4,2,1,2,4,1,4,5,7,0,0,2,5,5,1,36 to 50,Male
9/4/18,5,3,3,4,10,10,4,5,2,8,5,5,2,7,2,1,2,2,1,6,21 to 35,Female
9/4/18,3,2,10,8,10,10,3,4,1,7,3,2,5,7,0,1,2,4,5,10,21 to 35,Female
9/4/18,2,4,5,6,2,5,0,1,1,2,4,2,0,6,0,3,2,7,2,10,51 or more,Male
9/4/18,5,2,3,5,0,3,0,5,2,6,1,4,0,8,8,1,1,4,1,10,51 or more,Female
9/4/18,2,3,8,10,10,3,4,5,2,8,3,5,2,7,4,1,1,4,7,7,36 to 50,Female
9/5/18,4,3,10,8,7,4,7,3,2,5,4,5,6,7,4,6,2,10,3,6,36 to 50,Female
9/5/18,5,5,0,2,3,10,1,1,1,0,0,1,0,6,10,1,2,1,0,0,36 to 50,Female
9/5/18,3,2,8,4,6,8,0,5,2,10,1,3,1,8,0,8,2,6,1,3,36 to 50,Female
9/5/18,1,4,8,4,2,5,2,0,1,3,0,1,1,7,3,1,2,4,0,9,21 to 35,Female
9/5/18,3,5,1,5,9,10,5,1,1,10,2,8,5,5,10,5,2,1,6,1,36 to 50,Female
9/6/18,5,0,10,10,5,8,4,5,1,8,4,5,10,7,0,0,2,10,5,7,21 to 35,Male
9/6/18,4,3,6,7,7,9,6,3,2,8,8,10,5,8,10,3,2,8,8,8,51 or more,Female
9/6/18,5,1,10,6,6,8,7,4,1,8,2,8,4,7,5,1,2,10,3,10,21 to 35,Female
9/6/18,0,3,1,7,2,9,1,0,2,0,0,3,2,6,10,2,2,8,1,1,36 to 50,Female
9/6/18,4,4,7,10,10,10,10,5,1,10,1,10,5,8,10,0,2,10,1,6,51 or more,Female
9/6/18,4,5,10,7,10,3,2,4,2,4,2,3,0,7,10,10,2,10,0,1,36 to 50,Female
9/6/18,5,4,10,10,10,10,2,5,1,9,2,10,2,6,0,1,2,10,5,10,36 to 50,Female
9/6/18,3,2,6,4,5,10,4,5,2,5,2,5,7,8,0,0,2,4,8,6,51 or more,Female
9/6/18,4,1,10,8,5,10,10,5,2,8,3,8,0,6,0,0,1,7,3,10,51 or more,Female
9/6/18,5,4,4,1,10,9,3,5,2,10,1,6,5,6,0,4,2,4,3,10,51 or more,Male
9/7/18,1,4,2,4,5,4,1,3,1,4,0,3,0,6,0,4,1,2,0,0,21 to 35,Male
9/7/18,3,2,3,2,7,5,2,5,1,5,10,4,2,7,10,2,1,3,1,5,36 to 50,Female
9/7/18,1,5,6,5,5,7,3,2,1,2,4,6,0,6,7,6,2,3,4,3,Less than 20,Female
9/8/18,1,1,6,7,5,5,5,2,1,7,2,8,1,7,1,1,2,6,1,7,51 or more,Female
9/8/18,5,0,8,8,10,5,8,5,1,6,8,8,10,9,0,0,2,10,10,10,21 to 35,Male
9/8/18,3,3,2,2,2,2,0,1,1,2,1,5,1,6,10,10,1,3,2,5,21 to 35,Male
9/8/18,4,5,3,6,10,5,2,5,1,5,1,7,3,6,10,3,2,5,1,2,21 to 35,Female
9/8/18,4,3,10,5,10,8,10,5,1,3,5,10,3,7,10,1,2,7,4,10,36 to 50,Male
9/8/18,2,2,5,10,6,10,6,1,2,8,1,10,10,7,0,1,2,5,1,7,36 to 50,Male
9/8/18,5,5,10,3,2,5,2,1,1,9,0,10,2,7,0,0,2,3,0,2,21 to 35,Female
